"","LocationName","LocationType","LatitudeDegrees","LatitudeMinutes","LatitudeDirection","LongitudeDegrees","LongitudeMinutes","LongitudeDirection","LocationCode","MapCode","FileName","latitude","longitude","FileName_num","LocationName_clean","LocationType_txt","LocationType_category"
"20602","CHEPTAREI","STM",1,0,"S",35,16,"E",56630,1,"page45.tiff",-1,35.2666666666667,45,"cheptarei","stream","water"
"20603","CHEPTARI' T","STM",0,3,"S",34,49,"E",56600,1,"page45.tiff",-0.05,34.8166666666667,45,"cheptari' t","stream","water"
"20604","CHEPTEBES","STM",0,29,"S",35,13,"E",56630,1,"page45.tiff",-0.483333333333333,35.2166666666667,45,"cheptebes","stream","water"
"20605","CHEPTENDEN","STM",1,4,"N",34,41,"E",56600,1,"page45.tiff",1.06666666666667,34.6833333333333,45,"cheptenden","stream","water"
"20606","CHEPTILON","STM",0,58,"N",35,31,"E",56630,1,"page45.tiff",0.966666666666667,35.5166666666667,45,"cheptilon","stream","water"
"20607","CHEPTOIGAN","STM",0,45,"N",34,49,"E",56610,1,"page45.tiff",0.75,34.8166666666667,45,"cheptoigan","stream","water"
"20608","CHEPTOIN","STM",1,1,"N",34,34,"E",56610,1,"page45.tiff",1.01666666666667,34.5666666666667,45,"cheptoin","stream","water"
"20609","CHEPTUIYET","STM",0,58,"S",35,21,"E",56630,1,"page45.tiff",-0.966666666666667,35.35,45,"cheptuiyet","stream","water"
"20610","CHEPYUNGEI","STM",0,26,"N",36,12,"E",56630,0,"page45.tiff",0.433333333333333,36.2,45,"chepyungei","stream","water"
"20611","CHERIAL","STM",0,41,"N",35,48,"E",56630,0,"page45.tiff",0.683333333333333,35.8,45,"cherial","stream","water"
"20612","CHERKABOL","STM",0,19,"N",35,33,"E",56630,1,"page46.tiff",0.316666666666667,35.55,46,"cherkabol","stream","water"
"20613","CHERONGET","STM",0,19,"S",35,5,"E",56630,0,"page46.tiff",-0.316666666666667,35.0833333333333,46,"cheronget","stream","water"
"20614","CHERONGIL SEE CHERONGET","STM",0,19,"S",35,5,"E",56630,0,"page46.tiff",-0.316666666666667,35.0833333333333,46,"cherongil see cheronget","stream","water"
"20615","CHESABET","STM",1,26,"N",35,42,"E",56630,1,"page46.tiff",1.43333333333333,35.7,46,"chesabet","stream","water"
"20616","CHESAWACH","STM",1,24,"N",34,55,"E",56630,1,"page46.tiff",1.4,34.9166666666667,46,"chesawach","stream","water"
"20617","CHESEWEO","STM",1,22,"N",34,54,"E",56630,1,"page46.tiff",1.36666666666667,34.9,46,"cheseweo","stream","water"
"20618","CHESIMOT","STM",0,25,"S",35,14,"E",56630,1,"page46.tiff",-0.416666666666667,35.2333333333333,46,"chesimot","stream","water"
"20619","CHESOI","STM",1,4,"N",35,37,"E",56630,1,"page46.tiff",1.06666666666667,35.6166666666667,46,"chesoi","stream","water"
"20620","CHESUBIT","STM",1,21,"N",34,53,"E",56630,1,"page46.tiff",1.35,34.8833333333333,46,"chesubit","stream","water"
"20621","CHESUMWE","STM",1,13,"S",34,41,"E",56600,1,"page46.tiff",-1.21666666666667,34.6833333333333,46,"chesumwe","stream","water"
"20622","CHETHUMA SEE CHESIMOT","STM",0,25,"S",35,14,"E",56630,0,"page46.tiff",-0.416666666666667,35.2333333333333,46,"chethuma see chesimot","stream","water"
"20623","CHETUMU","STM",0,24,"S",35,16,"E",56630,1,"page46.tiff",-0.4,35.2666666666667,46,"chetumu","stream","water"
"20624","CHEVOSERI SEE CHEBOSERON","STM",0,23,"S",35,11,"E",56630,0,"page46.tiff",-0.383333333333333,35.1833333333333,46,"chevoseri see cheboseron","stream","water"
"20625","CHEWOYET","STM",1,14,"N",35,7,"E",56630,1,"page46.tiff",1.23333333333333,35.1166666666667,46,"chewoyet","stream","water"
"20626","CHIAMBITI","STM",1,56,"S",37,32,"E",56660,1,"page46.tiff",-1.93333333333333,37.5333333333333,46,"chiambiti","stream","water"
"20627","CHIANGIMA","STM",1,48,"S",37,44,"E",56660,1,"page46.tiff",-1.8,37.7333333333333,46,"chiangima","stream","water"
"20628","CHIANONDU","STM",1,38,"S",37,37,"E",56660,1,"page46.tiff",-1.63333333333333,37.6166666666667,46,"chianondu","stream","water"
"20629","CHIAPAN RIVER","STM",2,22,"N",35,7,"E",56630,0,"page46.tiff",2.36666666666667,35.1166666666667,46,"chiapan river","stream","water"
"20630","CHIAWANGO","STM",1,19,"S",37,33,"E",56660,1,"page46.tiff",-1.31666666666667,37.55,46,"chiawango","stream","water"
"20631","CHIBOSAN","STM",1,0,"N",34,48,"E",56630,1,"page46.tiff",1,34.8,46,"chibosan","stream","water"
"20632","CHIDALUNI","STM",3,57,"S",39,39,"E",56680,1,"page46.tiff",-3.95,39.65,46,"chidaluni","stream","water"
"20633","CHIEMU","STM",2,57,"S",38,7,"E",56680,1,"page47.tiff",-2.95,38.1166666666667,47,"chiemu","stream","water"
"20634","CHIKUU","STM",0,19,"S",37,42,"E",56660,1,"page47.tiff",-0.316666666666667,37.7,47,"chikuu","stream","water"
"20635","CHINDUNDA","STM",0,39,"S",34,58,"E",56620,1,"page47.tiff",-0.65,34.9666666666667,47,"chindunda","stream","water"
"20636","CHINGA","STM",0,34,"S",36,58,"E",56640,1,"page47.tiff",-0.566666666666667,36.9666666666667,47,"chinga","stream","water"
"20637","CHINGEROTI","STM",1,7,"S",36,48,"E",56640,1,"page47.tiff",-1.11666666666667,36.8,47,"chingeroti","stream","water"
"20638","CHIPKIRIMA","STM",0,50,"N",34,50,"E",56600,1,"page47.tiff",0.833333333333333,34.8333333333333,47,"chipkirima","stream","water"
"20639","CHIRI-CHIRO","STM",0,46,"S",34,49,"E",56620,1,"page47.tiff",-0.766666666666667,34.8166666666667,47,"chiri-chiro","stream","water"
"20640","CHITEHI","STM",0,22,"S",36,33,"E",56640,1,"page47.tiff",-0.366666666666667,36.55,47,"chitehi","stream","water"
"20641","CHITOHI","STM",0,22,"S",36,34,"E",56640,1,"page47.tiff",-0.366666666666667,36.5666666666667,47,"chitohi","stream","water"
"20642","CHITUAMBUGI","STM",0,18,"S",37,31,"E",56660,1,"page47.tiff",-0.3,37.5166666666667,47,"chituambugi","stream","water"
"20643","CHIUNGUNI","STM",1,51,"S",37,32,"E",56660,1,"page47.tiff",-1.85,37.5333333333333,47,"chiunguni","stream","water"
"20644","CHIWA","STM",1,55,"S",37,32,"E",56660,1,"page47.tiff",-1.91666666666667,37.5333333333333,47,"chiwa","stream","water"
"20645","CHOGOI","STM",0,58,"N",34,37,"E",56610,1,"page47.tiff",0.966666666666667,34.6166666666667,47,"chogoi","stream","water"
"20646","CHOMBO","STM",4,7,"S",39,29,"E",56680,1,"page48.tiff",-4.11666666666667,39.4833333333333,48,"chombo","stream","water"
"20647","CHOOMBA","STM",1,6,"S",36,52,"E",56640,1,"page48.tiff",-1.1,36.8666666666667,48,"choomba","stream","water"
"20648","CHORO CHORO","STM",4,23,"S",39,17,"E",56680,1,"page48.tiff",-4.38333333333333,39.2833333333333,48,"choro choro","stream","water"
"20649","CHUERE SEE CHWELE","STM",0,25,"N",34,35,"E",56610,0,"page48.tiff",0.416666666666667,34.5833333333333,48,"chuere see chwele","stream","water"
"20650","CHULUNI SEE CHALANI","STM",3,39,"S",39,41,"E",56680,0,"page48.tiff",-3.65,39.6833333333333,48,"chuluni see chalani","stream","water"
"20651","CHUMASAI SEE CHEMOSIT","STM",0,29,"S",35,13,"E",56630,0,"page48.tiff",-0.483333333333333,35.2166666666667,48,"chumasai see chemosit","stream","water"
"20652","CHUNYU","STM",2,4,"S",37,44,"E",56660,1,"page48.tiff",-2.06666666666667,37.7333333333333,48,"chunyu","stream","water"
"20653","CHWELE","STM",0,25,"N",34,35,"E",56610,1,"page49.tiff",0.416666666666667,34.5833333333333,49,"chwele","stream","water"
"20654","CHWOLHA SEE ORANDI","STM",0,46,"S",34,14,"E",56620,0,"page49.tiff",-0.766666666666667,34.2333333333333,49,"chwolha see orandi","stream","water"
"20655","CITUAMBUGI SEE CHITUAMBUGI","STM",0,18,"S",37,31,"E",56660,0,"page49.tiff",-0.3,37.5166666666667,49,"cituambugi see chituambugi","stream","water"
"20656","DADAPO","STM",1,17,"N",36,47,"E",56630,0,"page50.tiff",1.28333333333333,36.7833333333333,50,"dadapo","stream","water"
"20657","DADAVU SEE DADAPO","STM",1,17,"N",36,47,"E",56630,0,"page50.tiff",1.28333333333333,36.7833333333333,50,"dadavu see dadapo","stream","water"
"20658","DALAJANI SEE DARAJANI","STM",3,48,"S",39,39,"E",56680,0,"page51.tiff",-3.8,39.65,51,"dalajani see darajani","stream","water"
"20659","DAMBALE SEE DAMBOLE","STM",3,46,"S",39,23,"E",56680,0,"page51.tiff",-3.76666666666667,39.3833333333333,51,"dambale see dambole","stream","water"
"20660","DAMBOLE","STM",3,46,"S",39,23,"E",56680,1,"page51.tiff",-3.76666666666667,39.3833333333333,51,"dambole","stream","water"
"20661","DARAGWA SEE ENDARAGWA","STM",0,18,"N",35,21,"E",56630,0,"page52.tiff",0.3,35.35,52,"daragwa see endaragwa","stream","water"
"20662","DARAJANI","STM",2,36,"S",38,21,"E",56660,1,"page52.tiff",-2.6,38.35,52,"darajani","stream","water"
"20663","DARAJANI","STM",3,48,"S",39,39,"E",56680,1,"page52.tiff",-3.8,39.65,52,"darajani","stream","water"
"20664","DAUA (KENYA): DAUA PARMA (SOMALIA) : D?W? (ETHIOPIA)","STM",4,11,"N",42,6,"E",56600,2,"page52.tiff",4.18333333333333,42.1,52,"daua (kenya): daua parma (somalia) : d?w? (ethiopia)","stream","water"
"20665","DAUA PALMA SEE DAUA","STM",4,11,"N",42,6,"E",56600,0,"page52.tiff",4.18333333333333,42.1,52,"daua palma see daua","stream","water"
"20666","DAUA PARMA SEE DAUA","STM",4,11,"N",42,6,"E",56600,0,"page52.tiff",4.18333333333333,42.1,52,"daua parma see daua","stream","water"
"20667","DAWA","STM",3,44,"S",39,39,"E",56680,1,"page52.tiff",-3.73333333333333,39.65,52,"dawa","stream","water"
"20668","DAWA PARMA SEE DAUA","STM",4,11,"N",42,6,"E",56600,0,"page52.tiff",4.18333333333333,42.1,52,"dawa parma see daua","stream","water"
"20669","D?W? SEE DAUA","STM",4,11,"N",42,6,"E",56600,0,"page52.tiff",4.18333333333333,42.1,52,"d?w? see daua","stream","water"
"20670","DEMWENI","STM",4,16,"S",39,32,"E",56680,1,"page53.tiff",-4.26666666666667,39.5333333333333,53,"demweni","stream","water"
"20671","DERERISA, RIVER","STM",2,58,"S",39,50,"E",56680,0,"page53.tiff",-2.96666666666667,39.8333333333333,53,"dererisa, river","stream","water"
"20672","DERITO","STM",1,14,"S",35,25,"E",56630,1,"page53.tiff",-1.23333333333333,35.4166666666667,53,"derito","stream","water"
"20673","DHAARA SEE THAARA","STM",0,48,"S",37,13,"E",56640,0,"page53.tiff",-0.8,37.2166666666667,53,"dhaara see thaara","stream","water"
"20674","DHAGANA SEE SAGANA","STM",0,40,"S",37,12,"E",56640,0,"page53.tiff",-0.666666666666667,37.2,53,"dhagana see sagana","stream","water"
"20675","DHENENA","STM",0,1,"N",34,28,"E",56620,1,"page53.tiff",0.0166666666666667,34.4666666666667,53,"dhenena","stream","water"
"20676","DHIARA","STM",0,25,"S",37,22,"E",56640,0,"page53.tiff",-0.416666666666667,37.3666666666667,53,"dhiara","stream","water"
"20677","DHIKA SEE THIKA","STM",0,53,"S",37,29,"E",56600,0,"page53.tiff",-0.883333333333333,37.4833333333333,53,"dhika see thika","stream","water"
"20678","DHIRIRIKI","STM",1,10,"S",37,5,"E",56640,1,"page53.tiff",-1.16666666666667,37.0833333333333,53,"dhiririki","stream","water"
"20679","DHOSHI SEE THUCHI","STM",0,21,"S",37,52,"E",56660,0,"page53.tiff",-0.35,37.8666666666667,53,"dhoshi see thuchi","stream","water"
"20680","DHUA","STM",0,37,"S",37,55,"E",56660,1,"page53.tiff",-0.616666666666667,37.9166666666667,53,"dhua","stream","water"
"20681","DHUHORAMAWE","STM",4,20,"S",39,10,"E",56680,1,"page53.tiff",-4.33333333333333,39.1666666666667,53,"dhuhoramawe","stream","water"
"20682","DIANSOIT","STM",0,25,"S",35,15,"E",56630,1,"page53.tiff",-0.416666666666667,35.25,53,"diansoit","stream","water"
"20683","DIDINGA","STM",2,40,"N",34,50,"E",56600,0,"page54.tiff",2.66666666666667,34.8333333333333,54,"didinga","stream","water"
"20684","DIERRA, RIVER","STM",2,35,"S",39,57,"E",56680,0,"page54.tiff",-2.58333333333333,39.95,54,"dierra, river","stream","water"
"20685","DIGIRIGI SEE NDIGIRIGI","STM",0,54,"S",36,48,"E",56640,0,"page54.tiff",-0.9,36.8,54,"digirigi see ndigirigi","stream","water"
"20686","DIGOMA","STM",0,41,"S",34,38,"E",56620,1,"page54.tiff",-0.683333333333333,34.6333333333333,54,"digoma","stream","water"
"20687","DILIU SEE NDILIU","STM",2,9,"S",38,13,"E",56660,0,"page54.tiff",-2.15,38.2166666666667,54,"diliu see ndiliu","stream","water"
"20688","DIMBILILIEL SEE NYANDO","STM",0,15,"S",35,32,"E",56630,0,"page54.tiff",-0.25,35.5333333333333,54,"dimbililiel see nyando","stream","water"
"20689","DIMBILILIET SEE NYANDO","STM",0,15,"S",35,32,"E",56630,0,"page54.tiff",-0.25,35.5333333333333,54,"dimbililiet see nyando","stream","water"
"20690","DIMLITCH","STM",0,25,"S",35,15,"E",56630,1,"page54.tiff",-0.416666666666667,35.25,54,"dimlitch","stream","water"
"20691","DIONSOYIET","STM",0,22,"S",35,17,"E",56630,1,"page54.tiff",-0.366666666666667,35.2833333333333,54,"dionsoyiet","stream","water"
"20692","DODORI","STM",1,52,"S",41,2,"E",56600,2,"page55.tiff",-1.86666666666667,41.0333333333333,55,"dodori","stream","water"
"20693","DON DOL","STM",0,23,"N",37,9,"E",56630,1,"page56.tiff",0.383333333333333,37.15,56,"don dol","stream","water"
"20694","DOROTO","STM",1,40,"S",36,57,"E",56630,1,"page56.tiff",-1.66666666666667,36.95,56,"doroto","stream","water"
"20695","DULDUL","STM",1,56,"S",40,46,"E",56600,2,"page56.tiff",-1.93333333333333,40.7666666666667,56,"duldul","stream","water"
"20696","DUNDOLI SEE ENDOROHR","STM",0,11,"S",36,25,"E",56640,0,"page57.tiff",-0.183333333333333,36.4166666666667,57,"dundoli see endorohr","stream","water"
"20697","DURUMU","STM",4,1,"S",39,33,"E",56680,1,"page57.tiff",-4.01666666666667,39.55,57,"durumu","stream","water"
"20698","DZIHANA","STM",3,49,"S",39,39,"E",56680,1,"page57.tiff",-3.81666666666667,39.65,57,"dzihana","stream","water"
"20699","DZIKOLE SEE JIKOLE","STM",4,18,"S",39,8,"E",56680,0,"page57.tiff",-4.3,39.1333333333333,57,"dzikole see jikole","stream","water"
"20700","EASTERN MARANIA","STM",0,17,"N",37,33,"E",56660,1,"page57.tiff",0.283333333333333,37.55,57,"eastern marania","stream","water"
"20701","EBOKWE","STM",0,27,"S",38,12,"E",56660,1,"page58.tiff",-0.45,38.2,58,"ebokwe","stream","water"
"20702","EBUA SEE HIBWA","STM",1,7,"S",34,30,"E",56620,0,"page58.tiff",-1.11666666666667,34.5,58,"ebua see hibwa","stream","water"
"20703","EDIAWA SEE EDZAWA","STM",0,5,"N",34,32,"E",56600,0,"page58.tiff",0.0833333333333333,34.5333333333333,58,"ediawa see edzawa","stream","water"
"20704","EDZAMOYU SEE MWEZA MOYO","STM",3,34,"S",39,45,"E",56680,0,"page58.tiff",-3.56666666666667,39.75,58,"edzamoyu see mweza moyo","stream","water"
"20705","EDZAWA","STM",0,5,"N",34,32,"E",56600,1,"page58.tiff",0.0833333333333333,34.5333333333333,58,"edzawa","stream","water"
"20706","EDZAWA","STM",0,8,"N",34,53,"E",56600,1,"page58.tiff",0.133333333333333,34.8833333333333,58,"edzawa","stream","water"
"20707","EINABLAKWET","STM",0,41,"S",35,16,"E",56630,1,"page59.tiff",-0.683333333333333,35.2666666666667,59,"einablakwet","stream","water"
"20708","EIYENI","STM",1,33,"S",37,18,"E",56660,1,"page59.tiff",-1.55,37.3,59,"eiyeni","stream","water"
"20709","EKAIE","STM",0,34,"S",38,16,"E",56660,1,"page59.tiff",-0.566666666666667,38.2666666666667,59,"ekaie","stream","water"
"20710","EKARIOKO SEE NAKATERRETAI RIVER","STM",2,21,"N",35,48,"E",56630,0,"page59.tiff",2.35,35.8,59,"ekarioko see nakaterretai river","stream","water"
"20711","EKISICHIYO, OLKEJU","STM",1,54,"S",36,18,"E",56630,1,"page59.tiff",-1.9,36.3,59,"ekisichiyo, olkeju","stream","water"
"20712","EKUKU","STM",2,55,"S",37,53,"E",56630,1,"page59.tiff",-2.91666666666667,37.8833333333333,59,"ekuku","stream","water"
"20713","ELBA LOLDOBAI","STM",1,34,"N",36,57,"E",56630,0,"page59.tiff",1.56666666666667,36.95,59,"elba loldobai","stream","water"
"20714","ELBURGON","STM",0,13,"S",35,49,"E",56630,1,"page59.tiff",-0.216666666666667,35.8166666666667,59,"elburgon","stream","water"
"20715","ELDAMA","STM",0,3,"N",35,43,"E",56630,1,"page60.tiff",0.05,35.7166666666667,60,"eldama","stream","water"
"20716","ELDIKA SEE ALUDEKA","STM",0,36,"N",34,10,"E",56610,0,"page60.tiff",0.6,34.1666666666667,60,"eldika see aludeka","stream","water"
"20717","ELLEGIRINI","STM",0,28,"N",35,21,"E",56630,1,"page60.tiff",0.466666666666667,35.35,60,"ellegirini","stream","water"
"20718","ELOROSSONARAT","STM",2,13,"S",37,14,"E",56630,1,"page61.tiff",-2.21666666666667,37.2333333333333,61,"elorossonarat","stream","water"
"20719","EMAGOGO","STM",1,24,"S",36,52,"E",56630,1,"page61.tiff",-1.4,36.8666666666667,61,"emagogo","stream","water"
"20720","EMAUI SEE MAU STREAM","STM",0,16,"S",35,47,"E",56630,0,"page61.tiff",-0.266666666666667,35.7833333333333,61,"emaui see mau stream","stream","water"
"20721","EMBAKONG SEE EMBOKONG","STM",0,16,"N",35,55,"E",56630,0,"page61.tiff",0.266666666666667,35.9166666666667,61,"embakong see embokong","stream","water"
"20722","EMBAMACHUKWA","STM",0,56,"N",35,37,"E",56630,0,"page61.tiff",0.933333333333333,35.6166666666667,61,"embamachukwa","stream","water"
"20723","EMBAMON","STM",1,3,"N",35,40,"E",56630,1,"page61.tiff",1.05,35.6666666666667,61,"embamon","stream","water"
"20724","EMBASOS RIVER","STM",2,19,"N",35,9,"E",56630,0,"page61.tiff",2.31666666666667,35.15,61,"embasos river","stream","water"
"20725","EMBOBIT","STM",1,16,"N",35,42,"E",56630,1,"page61.tiff",1.26666666666667,35.7,61,"embobit","stream","water"
"20726","EMBOGH","STM",1,36,"N",35,21,"E",56630,2,"page61.tiff",1.6,35.35,61,"embogh","stream","water"
"20727","EMBOKONG","STM",0,16,"N",35,55,"E",56630,1,"page61.tiff",0.266666666666667,35.9166666666667,61,"embokong","stream","water"
"20728","EMBOMORUK","STM",0,22,"N",35,38,"E",56630,1,"page61.tiff",0.366666666666667,35.6333333333333,61,"embomoruk","stream","water"
"20729","EMBONG' RIVER","STM",2,1,"N",35,15,"E",56630,0,"page61.tiff",2.01666666666667,35.25,61,"embong' river","stream","water"
"20730","EMBOSOS","STM",1,32,"N",35,25,"E",56630,2,"page61.tiff",1.53333333333333,35.4166666666667,61,"embosos","stream","water"
"20731","EMBUI","STM",1,27,"S",37,31,"E",56660,1,"page62.tiff",-1.45,37.5166666666667,62,"embui","stream","water"
"20732","EMINING","STM",0,14,"N",35,52,"E",56630,1,"page62.tiff",0.233333333333333,35.8666666666667,62,"emining","stream","water"
"20733","EMOYOK SEE MOYOK","STM",1,10,"S",35,59,"E",56630,0,"page62.tiff",-1.16666666666667,35.9833333333333,62,"emoyok see moyok","stream","water"
"20734","EMPAKASI","STM",1,23,"S",36,52,"E",56600,1,"page62.tiff",-1.38333333333333,36.8666666666667,62,"empakasi","stream","water"
"20735","EMPUNGUNG","STM",1,53,"N",35,12,"E",56630,2,"page62.tiff",1.88333333333333,35.2,62,"empungung","stream","water"
"20736","EMSEA","STM",0,26,"N",35,37,"E",56630,1,"page62.tiff",0.433333333333333,35.6166666666667,62,"emsea","stream","water"
"20737","EMSO","STM",0,47,"N",35,34,"E",56630,0,"page62.tiff",0.783333333333333,35.5666666666667,62,"emso","stream","water"
"20738","EMSOS","STM",0,11,"N",36,7,"E",56630,0,"page62.tiff",0.183333333333333,36.1166666666667,62,"emsos","stream","water"
"20739","EMUGUR OLE TOROME","STM",1,39,"S",36,19,"E",56630,1,"page62.tiff",-1.65,36.3166666666667,62,"emugur ole torome","stream","water"
"20740","EMUKUR","STM",1,44,"S",35,51,"E",56630,1,"page62.tiff",-1.73333333333333,35.85,62,"emukur","stream","water"
"20741","EMUNGURORKINE","STM",1,49,"S",35,55,"E",56630,1,"page62.tiff",-1.81666666666667,35.9166666666667,62,"emungurorkine","stream","water"
"20742","ENA","STM",0,33,"S",37,53,"E",56660,1,"page63.tiff",-0.55,37.8833333333333,63,"ena","stream","water"
"20743","ENABATAT OUWARU","STM",0,49,"S",36,0,"E",56630,1,"page63.tiff",-0.816666666666667,36,63,"enabatat ouwaru","stream","water"
"20744","ENABLAKWET SEE EINABLAKWET","STM",0,41,"S",35,16,"E",56630,0,"page63.tiff",-0.683333333333333,35.2666666666667,63,"enablakwet see einablakwet","stream","water"
"20745","ENAGUM","STM",0,15,"N",37,3,"E",56630,1,"page63.tiff",0.25,37.05,63,"enagum","stream","water"
"20746","ENAIBOR","STM",1,2,"S",34,59,"E",56630,1,"page63.tiff",-1.03333333333333,34.9833333333333,63,"enaibor","stream","water"
"20747","ENAIBORMURET","STM",1,52,"S",35,44,"E",56630,1,"page63.tiff",-1.86666666666667,35.7333333333333,63,"enaibormuret","stream","water"
"20748","ENAMBADAD BEROUAJOU","STM",0,55,"S",35,56,"E",56630,1,"page63.tiff",-0.916666666666667,35.9333333333333,63,"enambadad berouajou","stream","water"
"20749","ENARASURA SEE ENARASURAI","STM",0,6,"N",35,52,"E",56630,0,"page63.tiff",0.1,35.8666666666667,63,"enarasura see enarasurai","stream","water"
"20750","ENARASURAI","STM",0,6,"N",35,52,"E",56630,1,"page63.tiff",0.1,35.8666666666667,63,"enarasurai","stream","water"
"20751","ENBENYE","STM",0,35,"N",35,47,"E",56630,1,"page63.tiff",0.583333333333333,35.7833333333333,63,"enbenye","stream","water"
"20752","ENDA","STM",1,32,"S",37,32,"E",56660,1,"page63.tiff",-1.53333333333333,37.5333333333333,63,"enda","stream","water"
"20753","ENDARAGWA","STM",0,18,"N",35,21,"E",56630,1,"page63.tiff",0.3,35.35,63,"endaragwa","stream","water"
"20754","ENDARAGWETI","STM",0,17,"N",35,21,"E",56630,1,"page63.tiff",0.283333333333333,35.35,63,"endaragweti","stream","water"
